token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
拚,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
晩,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
象,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
登,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
報,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
經,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
朋,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
獨,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
脩,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
勞,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
封,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
箇,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
孤,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
松,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
居,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
載,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
設,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
惟,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
趨,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
院,2,3,1.2232415902140672,0.5569996286669142,0.666241961547153
數,3,7,1.834862385321101,1.2996658002227999,0.5351965850983011
尊,3,7,1.834862385321101,1.2996658002227999,0.5351965850983011
唯,2,4,1.2232415902140672,0.7426661715558857,0.48057541865818154
趁,2,4,1.2232415902140672,0.7426661715558857,0.48057541865818154
戒,2,4,1.2232415902140672,0.7426661715558857,0.48057541865818154
位,2,4,1.2232415902140672,0.7426661715558857,0.48057541865818154
偏,2,4,1.2232415902140672,0.7426661715558857,0.48057541865818154
陰,2,4,1.2232415902140672,0.7426661715558857,0.48057541865818154
幾,2,4,1.2232415902140672,0.7426661715558857,0.48057541865818154
結,2,4,1.2232415902140672,0.7426661715558857,0.48057541865818154
動,2,4,1.2232415902140672,0.7426661715558857,0.48057541865818154
靑,5,14,3.058103975535168,2.5993316004455997,0.4587723750895685
日,15,47,9.174311926605505,8.726327515781655,0.44798441082384954
久,4,11,2.4464831804281344,2.0423319717786854,0.404151208649449
文,3,8,1.834862385321101,1.4853323431117713,0.3495300422093297
傳,6,18,3.669724770642202,3.3419977720014855,0.3277269986407165
選,6,18,3.669724770642202,3.3419977720014855,0.3277269986407165
他,6,18,3.669724770642202,3.3419977720014855,0.3277269986407165
初,2,5,1.2232415902140672,0.928332714444857,0.2949088757692102
依,2,5,1.2232415902140672,0.928332714444857,0.2949088757692102
肯,2,5,1.2232415902140672,0.928332714444857,0.2949088757692102
合,2,5,1.2232415902140672,0.928332714444857,0.2949088757692102
餘,2,5,1.2232415902140672,0.928332714444857,0.2949088757692102
雲,4,12,2.4464831804281344,2.227998514667657,0.21848466576047754
臣,3,9,1.834862385321101,1.6709988860007428,0.16386349932035826
坐,3,9,1.834862385321101,1.6709988860007428,0.16386349932035826
猶,3,9,1.834862385321101,1.6709988860007428,0.16386349932035826
許,3,9,1.834862385321101,1.6709988860007428,0.16386349932035826
高,6,19,3.669724770642202,3.527664314890457,0.14206045575174508
簡,2,6,1.2232415902140672,1.1139992573338284,0.10924233288023877
門,2,6,1.2232415902140672,1.1139992573338284,0.10924233288023877
欲,2,6,1.2232415902140672,1.1139992573338284,0.10924233288023877
堪,2,6,1.2232415902140672,1.1139992573338284,0.10924233288023877
豈,2,6,1.2232415902140672,1.1139992573338284,0.10924233288023877
濟,2,6,1.2232415902140672,1.1139992573338284,0.10924233288023877
席,2,6,1.2232415902140672,1.1139992573338284,0.10924233288023877
月,2,6,1.2232415902140672,1.1139992573338284,0.10924233288023877
意,2,6,1.2232415902140672,1.1139992573338284,0.10924233288023877
聞,2,6,1.2232415902140672,1.1139992573338284,0.10924233288023877
看,5,16,3.058103975535168,2.9706646862235426,0.08743928931162559
今,5,16,3.058103975535168,2.9706646862235426,0.08743928931162559
深,4,13,2.4464831804281344,2.4136650575566283,0.032818122871506095
身,4,13,2.4464831804281344,2.4136650575566283,0.032818122871506095
時,14,46,8.562691131498472,8.540660972892685,0.022030158605787165
朝,7,23,4.281345565749236,4.270330486446342,0.011015079302893582
御,3,10,1.834862385321101,1.856665428889714,-0.021803043568612956
方,3,10,1.834862385321101,1.856665428889714,-0.021803043568612956
史,3,10,1.834862385321101,1.856665428889714,-0.021803043568612956
歲,3,10,1.834862385321101,1.856665428889714,-0.021803043568612956
丹,3,10,1.834862385321101,1.856665428889714,-0.021803043568612956
妨,2,7,1.2232415902140672,1.2996658002227999,-0.07642421000873267
