token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
久,4,11,2.5031289111389237,2.0952380952380953,0.4078908159008283
文,3,8,1.8773466833541927,1.523809523809524,0.3535371595446688
選,6,18,3.7546933667083855,3.4285714285714284,0.3261219381369571
他,6,18,3.7546933667083855,3.4285714285714284,0.3261219381369571
傳,6,18,3.7546933667083855,3.4285714285714284,0.3261219381369571
依,2,5,1.2515644555694618,0.9523809523809523,0.2991835031885095
初,2,5,1.2515644555694618,0.9523809523809523,0.2991835031885095
餘,2,5,1.2515644555694618,0.9523809523809523,0.2991835031885095
合,2,5,1.2515644555694618,0.9523809523809523,0.2991835031885095
肯,2,5,1.2515644555694618,0.9523809523809523,0.2991835031885095
雲,4,12,2.5031289111389237,2.285714285714286,0.21741462542463763
猶,3,9,1.8773466833541927,1.7142857142857142,0.16306096906847856
坐,3,9,1.8773466833541927,1.7142857142857142,0.16306096906847856
臣,3,9,1.8773466833541927,1.7142857142857142,0.16306096906847856
許,3,9,1.8773466833541927,1.7142857142857142,0.16306096906847856
高,6,19,3.7546933667083855,3.619047619047619,0.13564574766076642
門,2,6,1.2515644555694618,1.142857142857143,0.10870731271231882
月,2,6,1.2515644555694618,1.142857142857143,0.10870731271231882
濟,2,6,1.2515644555694618,1.142857142857143,0.10870731271231882
意,2,6,1.2515644555694618,1.142857142857143,0.10870731271231882
簡,2,6,1.2515644555694618,1.142857142857143,0.10870731271231882
豈,2,6,1.2515644555694618,1.142857142857143,0.10870731271231882
席,2,6,1.2515644555694618,1.142857142857143,0.10870731271231882
欲,2,6,1.2515644555694618,1.142857142857143,0.10870731271231882
聞,2,6,1.2515644555694618,1.142857142857143,0.10870731271231882
堪,2,6,1.2515644555694618,1.142857142857143,0.10870731271231882
今,5,16,3.1289111389236544,3.047619047619048,0.08129209130460646
看,5,16,3.1289111389236544,3.047619047619048,0.08129209130460646
身,4,13,2.5031289111389237,2.476190476190476,0.02693843494844783
深,4,13,2.5031289111389237,2.476190476190476,0.02693843494844783
朝,7,23,4.380475594493117,4.380952380952381,-0.00047678645926474417
時,14,46,8.760951188986233,8.761904761904763,-0.0009535729185294883
方,3,10,1.8773466833541927,1.9047619047619047,-0.02741522140771191
御,3,10,1.8773466833541927,1.9047619047619047,-0.02741522140771191
歲,3,10,1.8773466833541927,1.9047619047619047,-0.02741522140771191
史,3,10,1.8773466833541927,1.9047619047619047,-0.02741522140771191
丹,3,10,1.8773466833541927,1.9047619047619047,-0.02741522140771191
虛,2,7,1.2515644555694618,1.3333333333333333,-0.08176887776387143
回,2,7,1.2515644555694618,1.3333333333333333,-0.08176887776387143
妨,2,7,1.2515644555694618,1.3333333333333333,-0.08176887776387143
微,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
存,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
銜,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
傑,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
力,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
至,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
到,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
宇,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
儀,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
獻,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
華,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
誠,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
