token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
蓮,0,6,0.0,1.2455885405854266,-1.2455885405854266
臨,0,6,0.0,1.2455885405854266,-1.2455885405854266
江,0,6,0.0,1.2455885405854266,-1.2455885405854266
閣,0,6,0.0,1.2455885405854266,-1.2455885405854266
靑,4,15,1.8148820326678765,3.1139713514635665,-1.29908931879569
方,2,11,0.9074410163339383,2.283578991073282,-1.3761379747393438
還,2,11,0.9074410163339383,2.283578991073282,-1.3761379747393438
切,1,9,0.4537205081669691,1.8683828108781397,-1.4146623027111707
將,1,9,0.4537205081669691,1.8683828108781397,-1.4146623027111707
辰,0,7,0.0,1.4531866306829977,-1.4531866306829977
池,0,7,0.0,1.4531866306829977,-1.4531866306829977
接,0,7,0.0,1.4531866306829977,-1.4531866306829977
湖,0,7,0.0,1.4531866306829977,-1.4531866306829977
鵝,0,7,0.0,1.4531866306829977,-1.4531866306829977
絲,0,7,0.0,1.4531866306829977,-1.4531866306829977
極,0,7,0.0,1.4531866306829977,-1.4531866306829977
黃,0,7,0.0,1.4531866306829977,-1.4531866306829977
虎,0,7,0.0,1.4531866306829977,-1.4531866306829977
要,4,16,1.8148820326678765,3.3215694415611376,-1.5066874088932611
身,3,14,1.3611615245009074,2.9063732613659954,-1.545211736865088
紫,3,14,1.3611615245009074,2.9063732613659954,-1.545211736865088
春,2,12,0.9074410163339383,2.491177081170853,-1.583736064836915
會,7,23,3.176043557168784,4.774756072244135,-1.5987125150753512
未,1,10,0.4537205081669691,2.075980900975711,-1.6222603928087418
文,1,10,0.4537205081669691,2.075980900975711,-1.6222603928087418
留,1,10,0.4537205081669691,2.075980900975711,-1.6222603928087418
露,0,8,0.0,1.6607847207805688,-1.6607847207805688
際,0,8,0.0,1.6607847207805688,-1.6607847207805688
大,0,8,0.0,1.6607847207805688,-1.6607847207805688
月,0,8,0.0,1.6607847207805688,-1.6607847207805688
草,0,8,0.0,1.6607847207805688,-1.6607847207805688
修,0,8,0.0,1.6607847207805688,-1.6607847207805688
喉,0,8,0.0,1.6607847207805688,-1.6607847207805688
同,9,28,4.083484573502722,5.812746522731991,-1.7292619492292687
白,8,26,3.629764065335753,5.3975503425368485,-1.7677862772010955
事,12,35,5.44464609800363,7.265933153414989,-1.821287055411359
當,1,11,0.4537205081669691,2.283578991073282,-1.829858482906313
職,0,9,0.0,1.8683828108781397,-1.8683828108781397
盛,0,9,0.0,1.8683828108781397,-1.8683828108781397
虛,0,9,0.0,1.8683828108781397,-1.8683828108781397
頻,0,9,0.0,1.8683828108781397,-1.8683828108781397
仙,0,9,0.0,1.8683828108781397,-1.8683828108781397
詩,0,9,0.0,1.8683828108781397,-1.8683828108781397
知,5,20,2.268602540834846,4.151961801951422,-1.883359261116576
恩,1,12,0.4537205081669691,2.491177081170853,-2.037456573003884
忠,1,12,0.4537205081669691,2.491177081170853,-2.037456573003884
郞,1,12,0.4537205081669691,2.491177081170853,-2.037456573003884
龍,1,12,0.4537205081669691,2.491177081170853,-2.037456573003884
北,1,12,0.4537205081669691,2.491177081170853,-2.037456573003884
綸,0,10,0.0,2.075980900975711,-2.075980900975711
鳳,0,10,0.0,2.075980900975711,-2.075980900975711
五,2,15,0.9074410163339383,3.1139713514635665,-2.2065303351296284
疏,0,11,0.0,2.283578991073282,-2.283578991073282
應,1,14,0.4537205081669691,2.9063732613659954,-2.4526527531990263
坐,0,12,0.0,2.491177081170853,-2.491177081170853
筆,0,12,0.0,2.491177081170853,-2.491177081170853
斗,0,12,0.0,2.491177081170853,-2.491177081170853
勝,3,19,1.3611615245009074,3.944363711853851,-2.583202187352944
從,1,15,0.4537205081669691,3.1139713514635665,-2.6602508432965974
禁,0,13,0.0,2.6987751712684243,-2.6987751712684243
銀,0,13,0.0,2.6987751712684243,-2.6987751712684243
地,5,24,2.268602540834846,4.982354162341706,-2.7137516215068604
淸,12,40,5.44464609800363,8.303923603902843,-2.8592775058992137
自,3,21,1.3611615245009074,4.359559892048994,-2.998398367548086
書,0,15,0.0,3.1139713514635665,-3.1139713514635665
垣,0,15,0.0,3.1139713514635665,-3.1139713514635665
時,14,46,6.352087114337568,9.54951214448827,-3.1974250301507023
平,1,18,0.4537205081669691,3.7367656217562795,-3.2830451135893104
盡,2,23,0.9074410163339383,4.774756072244135,-3.867315055910197
